term,label
http://www.wurvoc.org/vocabularies/om-1.8/yottaampere,yottaampere
http://www.wurvoc.org/vocabularies/om-1.8/watt_per_second-plane_angle_squared,watt per second (plane angle) squared
http://www.wurvoc.org/vocabularies/om-1.8/Lactose_mass_fraction,lactose mass fraction
http://w3id.org/saref#LightSwitch,Light switch
http://www.wurvoc.org/vocabularies/om-1.8/square_metre_per_square_metre_day,square metre per square metre day
http://www.wurvoc.org/vocabularies/om-1.8/Number_Botrytis,number Botrytis
http://www.wurvoc.org/vocabularies/om-1.8/_-38_8344_on_the_Celsius_scale,-38.8344 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/oersted,oersted
http://www.wurvoc.org/vocabularies/om-1.8/terajoule,terajoule
http://www.wurvoc.org/vocabularies/om-1.8/Drainage_speed,drainage speed
http://www.wurvoc.org/vocabularies/om-1.8/decigray,decigray
http://www.wurvoc.org/vocabularies/om-1.8/tonne,tonne
http://www.wurvoc.org/vocabularies/om-1.8/First_Cowling_number,first Cowling number
http://www.wurvoc.org/vocabularies/om-1.8/Reddening,reddening
http://www.wurvoc.org/vocabularies/om-1.8/New_Zealand_dollar,New Zealand dollar
http://www.wurvoc.org/vocabularies/om-1.8/decicoulomb,decicoulomb
http://www.w3.org/ns/sosa/hasFeatureOfInterest,has feature of interest
http://www.wurvoc.org/vocabularies/om-1.8/megatesla,megatesla
http://www.wurvoc.org/vocabularies/om-1.8/megamole,megamole
http://www.wurvoc.org/vocabularies/om-1.8/kilojoule_per_hectogram,kilojoule per hectogram
http://www.wurvoc.org/vocabularies/om-1.8/Supergalactic_latitude,supergalactic latitude
http://www.w3.org/ns/sosa/Sample,Sample
http://www.wurvoc.org/vocabularies/om-1.8/teravolt,teravolt
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Streptococcus_uberis_count,Streptococcus uberis count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/yottamole_per_metre,yottamole per metre
http://www.wurvoc.org/vocabularies/om-1.8/Detective_quantum_efficiency,detective quantum efficiency
http://www.wurvoc.org/vocabularies/om-1.8/gamma,gamma
https://w3id.org/pep/ProcedureExecutionContainer,Procedure Execution Container
http://www.wurvoc.org/vocabularies/om-1.8/petaampere,petaampere
http://www.wurvoc.org/vocabularies/om-1.8/decikelvin,decikelvin
http://www.wurvoc.org/vocabularies/om-1.8/zeptolumen,zeptolumen
http://www.wurvoc.org/vocabularies/om-1.8/Hour_angle,hour angle
http://www.wurvoc.org/vocabularies/om-1.8/decigram,decigram
http://www.wurvoc.org/vocabularies/om-1.8/Cap_mass,cap mass
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Streptococcus_agalactiae_count,Streptococcus agalactiae count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/centiweber,centiweber
http://www.wurvoc.org/vocabularies/om-1.8/year-tropical,year (tropical)
http://www.wurvoc.org/vocabularies/om-1.8/Activity,activity
http://www.wurvoc.org/vocabularies/om-1.8/Capacitance,capacitance
http://www.wurvoc.org/vocabularies/om-1.8/Unit_exponentiation,unit exponentiation
http://w3id.org/saref#Start,Start
http://www.wurvoc.org/vocabularies/om-1.8/Linear_attenuation_coefficient,linear attenuation coefficient
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Klebsiella_count,Klebsiella count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/examole_per_litre,examole per litre
http://www.wurvoc.org/vocabularies/om-1.8/Compressive_stress,compressive stress
http://www.wurvoc.org/vocabularies/om-1.8/centivolt,centivolt
http://www.wurvoc.org/vocabularies/om-1.8/exalumen,exalumen
http://www.wurvoc.org/vocabularies/om-1.8/megajoule,megajoule
http://www.wurvoc.org/vocabularies/om-1.8/yottakelvin,yottakelvin
http://www.wurvoc.org/vocabularies/om-1.8/Radiant_intensity,radiant intensity
http://www.wurvoc.org/vocabularies/om-1.8/atmosphere-standard,atmosphere (standard)
http://www.wurvoc.org/vocabularies/om-1.8/Linear_stopping_power,linear stopping power
http://www.wurvoc.org/vocabularies/om-1.8/exametre_per_second-time_squared,exametre per second squared
http://www.wurvoc.org/vocabularies/om-1.8/Phonon_annihilation_operator,phonon annihilation operator
http://www.wurvoc.org/vocabularies/om-1.8/megaeuro_per_megawatt,megaeuro per megawatt
http://www.wurvoc.org/vocabularies/om-1.8/Reaumur_temperature,Réaumur temperature
http://www.wurvoc.org/vocabularies/om-1.8/kilojoule,kilojoule
http://www.wurvoc.org/vocabularies/om-1.8/Measure,measure
http://www.wurvoc.org/vocabularies/om-1.8/Thermal_conductivity,thermal conductivity
http://www.wurvoc.org/vocabularies/om-1.8/picohenry,picohenry
http://www.wurvoc.org/vocabularies/om-1.8/square_hectometre,square hectometre
http://www.wurvoc.org/vocabularies/om-1.8/Scale_factor,scale factor
http://www.wurvoc.org/vocabularies/om-1.8/Resonance_energy,resonance energy
http://www.wurvoc.org/vocabularies/om-1.8/Intrinsic_colour_index,intrinsic colour index
http://www.wurvoc.org/vocabularies/om-1.8/Firmness-penetrometer-method_1,firmness (penetrometer) (method 1)
http://www.wurvoc.org/vocabularies/om-1.8/femtoampere,femtoampere
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_Corynebacterium_count,Corynebacterium count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/centinewton,centinewton
http://w3id.org/saref#OpenCommand,Open command
http://www.wurvoc.org/vocabularies/om-1.8/Thermodynamic_temperature,thermodynamic temperature
http://www.wurvoc.org/vocabularies/om-1.8/Cause_end_of_vase_life_abscised_flowers,cause end of vase life abscised flowers
http://www.w3.org/ns/td#InteractionPattern,InteractionPattern
http://www.wurvoc.org/vocabularies/om-1.8/hectomole_per_metre,hectomole per metre
http://w3id.org/saref#GetMeterData,Get meter data
http://www.wurvoc.org/vocabularies/om-1.8/square_yottametre,square yottametre
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_pascal_second-time,reciprocal pascal second
http://www.wurvoc.org/vocabularies/om-1.8/Permeability_of_free_space,permeability of free space
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Enterococcus_count,Enterococcus count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/_-248_5939_on_the_Celsius_scale,-248.5939 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/Relative_atomic_mass,relative atomic mass
http://www.wurvoc.org/vocabularies/om-1.8/yottametre,yottametre
http://www.wurvoc.org/vocabularies/om-1.8/Fixed_point,fixed point
http://www.wurvoc.org/vocabularies/om-1.8/Ionization_frequency,ionization frequency
http://www.wurvoc.org/vocabularies/om-1.8/Number_color_4,number color 4
http://www.wurvoc.org/vocabularies/om-1.8/Number_color_5,number color 5
http://www.wurvoc.org/vocabularies/om-1.8/picovolt,picovolt
http://w3id.org/saref#State,State
http://www.wurvoc.org/vocabularies/om-1.8/Number_color_3,number color 3
http://www.wurvoc.org/vocabularies/om-1.8/zeptomole_per_litre,zeptomole per litre
http://www.wurvoc.org/vocabularies/om-1.8/deciwatt,deciwatt
https://w3id.org/seas/hasTemporalContext,has temporal context
http://www.wurvoc.org/vocabularies/om-1.8/quantity,quantity
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_degree_Celsius,reciprocal degree Celsius
http://www.wurvoc.org/vocabularies/om-1.8/Absorptance,absorptance
http://www.wurvoc.org/vocabularies/om-1.8/exawatt,exawatt
http://www.wurvoc.org/vocabularies/om-1.8/Lattice_plane_spacing,lattice plane spacing
http://www.wurvoc.org/vocabularies/om-1.8/Dark_noise,dark noise
http://www.wurvoc.org/vocabularies/om-1.8/singular_unit,singular unit
http://www.wurvoc.org/vocabularies/om-1.8/examole,examole
http://w3id.org/saref#isOfferedBy,is offered by
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_watt,reciprocal watt
http://www.wurvoc.org/vocabularies/om-1.8/mile-US_survey,mile (US survey)
http://www.wurvoc.org/vocabularies/om-1.8/microtesla,microtesla
http://www.wurvoc.org/vocabularies/om-1.8/Heat_flow_rate,heat flow rate
http://www.wurvoc.org/vocabularies/om-1.8/Pressure_momentum,pressure momentum
http://www.wurvoc.org/vocabularies/om-1.8/megabit,megabit
http://www.wurvoc.org/vocabularies/om-1.8/Directional_dose_equivalent,directional dose equivalent
http://www.wurvoc.org/vocabularies/om-1.8/lumen,lumen
http://www.wurvoc.org/vocabularies/om-1.8/megasecond-time_squared,megasecond squared
http://www.wurvoc.org/vocabularies/om-1.8/watt,watt
http://www.wurvoc.org/vocabularies/om-1.8/watt,watt
http://www.wurvoc.org/vocabularies/om-1.8/millilitre,millilitre
http://www.wurvoc.org/vocabularies/om-1.8/steradian_square_metre,steradian square metre
http://www.wurvoc.org/vocabularies/om-1.8/Heat,heat
http://www.wurvoc.org/vocabularies/om-1.8/Ambipolar_diffusion_coefficient,ambipolar diffusion coefficient
http://www.wurvoc.org/vocabularies/om-1.8/Neck_ring_mass,neck ring mass
http://www.wurvoc.org/vocabularies/om-1.8/Charge_of_particle,charge of particle
http://www.wurvoc.org/vocabularies/om-1.8/Cause_end_of_vase_life_dry_flowers,cause end of vase life dry flowers
http://www.wurvoc.org/vocabularies/om-1.8/Number_color_2,number color 2
http://www.wurvoc.org/vocabularies/om-1.8/Force,force
http://www.wurvoc.org/vocabularies/om-1.8/knot-international,knot (international)
http://www.wurvoc.org/vocabularies/om-1.8/Absorbed_dose,absorbed dose
http://www.wurvoc.org/vocabularies/om-1.8/Phonon_creation_operator,phonon creation operator
http://www.wurvoc.org/vocabularies/om-1.8/Ecliptic_latitude,ecliptic latitude
http://www.wurvoc.org/vocabularies/om-1.8/yoctoweber,yoctoweber
http://www.wurvoc.org/vocabularies/om-1.8/Number_color_1,number color 1
http://www.wurvoc.org/vocabularies/om-1.8/kilogram_per_gigajoule,kikogram per gigajoule
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning_1,number external browning 1
http://www.wurvoc.org/vocabularies/om-1.8/Coherence_length,coherence length
http://www.wurvoc.org/vocabularies/om-1.8/Energy_density,energy density
https://w3id.org/seas/hasSpatialContext,has spatial context
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning_2,number external browning 2
http://www.wurvoc.org/vocabularies/om-1.8/zettanewton,zettanewton
http://www.w3.org/ns/sosa/Sampling,Sampling
http://w3id.org/saref#OnOffState,On off state
http://www.wurvoc.org/vocabularies/om-1.8/bushel-US,bushel (US)
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning_5,number external browning 5
http://www.wurvoc.org/vocabularies/om-1.8/attosiemens,attosiemens
http://www.wurvoc.org/vocabularies/om-1.8/exagram,exagram
http://www.wurvoc.org/vocabularies/om-1.8/degree_Reaumur,degree Réaumur
http://www.wurvoc.org/vocabularies/om-1.8/decapascal,decapascal
http://www.wurvoc.org/vocabularies/om-1.8/kelvin_kilogram,kelvin kilogram
http://www.wurvoc.org/vocabularies/om-1.8/Epoch_at_maximum_brightness,epoch at maximum brightness
http://www.wurvoc.org/vocabularies/om-1.8/yoctosievert,yoctosievert
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning_3,number external browning 3
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Corynebacterium_count,Corynebacterium count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/British_thermal_unit-International_Table,British thermal unit (International Table)
http://www.wurvoc.org/vocabularies/om-1.8/decimole,decimole
http://www.wurvoc.org/vocabularies/om-1.8/Number_external_browning_4,number external browning 4
http://www.wurvoc.org/vocabularies/om-1.8/calorie-15_C,calorie (15 °C)
http://www.wurvoc.org/vocabularies/om-1.8/Measurement_scale,measurement scale
http://www.wurvoc.org/vocabularies/om-1.8/decifarad,decifarad
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Staphylococcus_aureus_count,Staphylococcus aureus count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/Strouhal_number,Strouhal number
http://www.wurvoc.org/vocabularies/om-1.8/Poisson_ratio,Poisson ratio
http://www.wurvoc.org/vocabularies/om-1.8/R_magnitude,R magnitude
http://www.wurvoc.org/vocabularies/om-1.8/Permeance,permeance
http://www.wurvoc.org/vocabularies/om-1.8/Relative_pressure_coefficient,relative pressure coefficient
http://www.wurvoc.org/vocabularies/om-1.8/point-TeX,point (TeX)
http://www.wurvoc.org/vocabularies/om-1.8/exametre_per_second-time,exametre per second
http://www.wurvoc.org/vocabularies/om-1.8/week,week
http://www.wurvoc.org/vocabularies/om-1.8/kelvin,kelvin
http://www.wurvoc.org/vocabularies/om-1.8/kelvin,kelvin
http://www.wurvoc.org/vocabularies/om-1.8/zeptocandela,zeptocandela
http://www.wurvoc.org/vocabularies/om-1.8/zettafarad,zettafarad
http://www.wurvoc.org/vocabularies/om-1.8/petaohm,petaohm
http://www.wurvoc.org/vocabularies/om-1.8/petalumen,petalumen
http://www.wurvoc.org/vocabularies/om-1.8/Length,length
http://www.wurvoc.org/vocabularies/om-1.8/Moment_of_force,moment of force
http://www.wurvoc.org/vocabularies/om-1.8/Rankine_temperature,Rankine temperature
http://w3id.org/saref#Profile,Profile
https://w3id.org/pep/usedProcedure,used procedure
http://www.wurvoc.org/vocabularies/om-1.8/Whey_protein_beads_mass_fraction,whey protein beads mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/millitesla,millitesla
http://www.wurvoc.org/vocabularies/om-1.8/zettalux,zettalux
http://www.wurvoc.org/vocabularies/om-1.8/pica-Postscript,pica (Postscript)
http://www.wurvoc.org/vocabularies/om-1.8/yoctowatt,yoctowatt
http://www.wurvoc.org/vocabularies/om-1.8/Most_probable_speed,most probable speed
http://www.wurvoc.org/vocabularies/om-1.8/Number_dry_leaves,number dry leaves
http://www.wurvoc.org/vocabularies/om-1.8/attovolt,attovolt
http://www.wurvoc.org/vocabularies/om-1.8/joule_per_square_metre_second-time,joule per square metre second
http://www.wurvoc.org/vocabularies/om-1.8/gill-US,gill (US)
http://www.w3.org/ns/sosa/Sampler,Sampler
http://www.wurvoc.org/vocabularies/om-1.8/_505_078_on_the_Kelvin_scale,505.078 on the Kelvin scale
http://www.wurvoc.org/vocabularies/om-1.8/gray,gray
http://www.wurvoc.org/vocabularies/om-1.8/zeptosecond-time,zeptosecond
http://w3id.org/saref#Measurement,Measurement
http://www.wurvoc.org/vocabularies/om-1.8/millibecquerel,millibecquerel
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_day,metre per day
http://www.wurvoc.org/vocabularies/om-1.8/pica-TeX,pica (TeX)
http://www.wurvoc.org/vocabularies/om-1.8/mile-statute_per_hour,mile (statute) per hour
http://www.wurvoc.org/vocabularies/om-1.8/nanomole_per_metre,nanomole per metre
http://www.wurvoc.org/vocabularies/om-1.8/decipascal,decipascal
http://www.wurvoc.org/vocabularies/om-1.8/Vase_life,vase life
http://www.wurvoc.org/vocabularies/om-1.8/radian,radian
https://w3id.org/seas/MaximumEvaluation,Maximum Evaluation
http://www.wurvoc.org/vocabularies/om-1.8/cubic_metre,cubic metre
http://www.wurvoc.org/vocabularies/om-1.8/decamole,decamole
http://www.wurvoc.org/vocabularies/om-1.8/nanopascal,nanopascal
http://www.wurvoc.org/vocabularies/om-1.8/megohm,megohm
http://www.wurvoc.org/vocabularies/om-1.8/international_prototype_of_the_kilogram,international prototype of the kilogram
http://www.wurvoc.org/vocabularies/om-1.8/petabyte,petabyte
http://www.wurvoc.org/vocabularies/om-1.8/Specific_Serratia_marcescens_count,Serratia marcescens count (specific)
http://www.wurvoc.org/vocabularies/om-1.8/petagram_per_litre,petagram per litre
http://www.wurvoc.org/vocabularies/om-1.8/femtonewton,femtonewton
http://www.wurvoc.org/vocabularies/om-1.8/Relative_activity,relative activity
http://www.wurvoc.org/vocabularies/om-1.8/Amount_of_money,amount of money
http://www.wurvoc.org/vocabularies/om-1.8/Coefficients_in_the_expression_for_the_vibrational_term-for_diatomic_molecules,coefficients in the expression for the vibrational term; for diatomic molecules
http://www.wurvoc.org/vocabularies/om-1.8/milli,milli
http://www.wurvoc.org/vocabularies/om-1.8/colony_forming_unit_per_gram,colony forming unit per gram
http://www.wurvoc.org/vocabularies/om-1.8/metre-kilogram-second-ampere_system_of_units,metre-kilogram-second-ampere system of units
http://www.wurvoc.org/vocabularies/om-1.8/exalitre,exalitre
http://www.wurvoc.org/vocabularies/om-1.8/Fermi_energy,Fermi energy
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_exalitre,gram per exalitre
http://www.wurvoc.org/vocabularies/om-1.8/micro,micro
http://www.wurvoc.org/vocabularies/om-1.8/bit,bit
http://www.wurvoc.org/vocabularies/om-1.8/Average_velocity,average velocity
http://www.wurvoc.org/vocabularies/om-1.8/Molar_heat_capacity,molar heat capacity
http://www.wurvoc.org/vocabularies/om-1.8/Mean_free_path_of_electrons,mean free path of electrons
http://www.wurvoc.org/vocabularies/om-1.8/magnitude,magnitude
http://www.wurvoc.org/vocabularies/om-1.8/picogram,picogram
http://www.wurvoc.org/vocabularies/om-1.8/yottacandela,yottacandela
http://www.wurvoc.org/vocabularies/om-1.8/Bud_stadium,bud stadium
http://www.wurvoc.org/vocabularies/om-1.8/petasecond-time,petasecond
http://www.w3.org/ns/sosa/hasSimpleResult,has simple result
http://www.wurvoc.org/vocabularies/om-1.8/Grand_canonical_partition_function,grand canonical partition function
https://w3id.org/seas/Evaluation,Evaluation
http://w3id.org/saref#hasName,has name
http://www.wurvoc.org/vocabularies/om-1.8/micrometre_per_second-time,micrometre per second
http://www.wurvoc.org/vocabularies/om-1.8/reciprocal_square_metre_reciprocal_gram,reciprocal square metre reciprocal gram
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_cubic_metre,gram per cubic metre
http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_viable_count,viable count (volumetric)
http://www.wurvoc.org/vocabularies/om-1.8/centimole_per_litre,centimole per litre
http://www.wurvoc.org/vocabularies/om-1.8/cubic_terametre,cubic terametre
http://www.wurvoc.org/vocabularies/om-1.8/Number_manual_firmness_2.5,number manual firmness 2.5
http://www.wurvoc.org/vocabularies/om-1.8/gram,gram
http://www.wurvoc.org/vocabularies/om-1.8/henry_per_metre,henry per metre
http://www.wurvoc.org/vocabularies/om-1.8/area-dimension,area dimension
http://www.wurvoc.org/vocabularies/om-1.8/Characteristic_temperature,characteristic temperature
http://www.wurvoc.org/vocabularies/om-1.8/_-259_3467_on_the_Celsius_scale,-259.3467 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/Stoichiometric_number_of_substance_B,stoichiometric number of substance B
http://www.wurvoc.org/vocabularies/om-1.8/Direction_in_a_lattice,direction in a lattice
http://www.wurvoc.org/vocabularies/om-1.8/yottahertz,yottahertz
http://www.wurvoc.org/vocabularies/om-1.8/Potential_energy,potential energy
http://www.wurvoc.org/vocabularies/om-1.8/terahenry,terahenry
http://www.wurvoc.org/vocabularies/om-1.8/tebibit,tebibit
http://www.wurvoc.org/vocabularies/om-1.8/foot-US_survey,foot (US survey)
https://w3id.org/pep/forProcedure,for procedure
http://www.wurvoc.org/vocabularies/om-1.8/Johnson_magnitude,Johnson magnitude
http://www.wurvoc.org/vocabularies/om-1.8/magnetic_flux-dimension,magnetic flux dimension
http://www.wurvoc.org/vocabularies/om-1.8/chemical_physics,chemical physics
http://www.wurvoc.org/vocabularies/om-1.8/hectolux,hectolux
http://w3id.org/saref#hasMeterReading,has meter reading
http://www.wurvoc.org/vocabularies/om-1.8/yottamole,yottamole
http://www.wurvoc.org/vocabularies/om-1.8/vectorial_or_tensorial_character,vectorial or tensorial character
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_yoctosecond-time_squared,metre per yoctosecond squared
https://w3id.org/seas/hasSubSystem,has sub system
http://www.wurvoc.org/vocabularies/om-1.8/exaweber,exaweber
http://www.wurvoc.org/vocabularies/om-1.8/Total_number_buds,total number buds
http://www.wurvoc.org/vocabularies/om-1.8/second-time_ampere,second ampere
http://www.wurvoc.org/vocabularies/om-1.8/square_decimetre,square decimetre
http://www.wurvoc.org/vocabularies/om-1.8/Joule-Thomson_coefficient,Joule-Thomson coefficient
http://www.wurvoc.org/vocabularies/om-1.8/mil-length,mil (length)
http://www.wurvoc.org/vocabularies/om-1.8/meganewton,meganewton
http://www.wurvoc.org/vocabularies/om-1.8/phot,phot
http://www.wurvoc.org/vocabularies/om-1.8/Kinematic_viscosity,kinematic viscosity
http://www.wurvoc.org/vocabularies/om-1.8/centihertz,centihertz
http://www.wurvoc.org/vocabularies/om-1.8/nanokelvin,nanokelvin
http://www.wurvoc.org/vocabularies/om-1.8/yottalumen,yottalumen
http://www.wurvoc.org/vocabularies/om-1.8/exatesla,exatesla
http://www.wurvoc.org/vocabularies/om-1.8/square_metre_second-time,square metre second
http://www.wurvoc.org/vocabularies/om-1.8/kilolitre,kilolitre
http://www.wurvoc.org/vocabularies/om-1.8/element,element
http://www.wurvoc.org/vocabularies/om-1.8/Hubble_constant_at_present_epoch,Hubble constant at present epoch
https://w3id.org/pep/hasInput,has input
http://w3id.org/saref#makesMeasurement,makes measurement
http://www.wurvoc.org/vocabularies/om-1.8/cubic_millimetre_per_cubic_millimetre,cubic millimetre per cubic millimetre
http://www.wurvoc.org/vocabularies/om-1.8/zettasievert,zettasievert
http://www.wurvoc.org/vocabularies/om-1.8/Total_density_parameter,total density parameter
http://www.wurvoc.org/vocabularies/om-1.8/yoctomolair,yoctomolair
http://www.wurvoc.org/vocabularies/om-1.8/picosiemens,picosiemens
http://www.wurvoc.org/vocabularies/om-1.8/statmho,statmho
http://www.wurvoc.org/vocabularies/om-1.8/Massieu_function,Massieu function
http://www.wurvoc.org/vocabularies/om-1.8/nanoampere,nanoampere
http://w3id.org/saref#GetMeterHistory,Get meter history
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_hectometre,mole per hectometre
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_picolitre,mole per picolitre
http://www.wurvoc.org/vocabularies/om-1.8/siemens,siemens
http://www.wurvoc.org/vocabularies/om-1.8/microlumen,microlumen
http://www.wurvoc.org/vocabularies/om-1.8/petavolt,petavolt
http://www.wurvoc.org/vocabularies/om-1.8/terakelvin,terakelvin
http://www.wurvoc.org/vocabularies/om-1.8/cubic_kiloparsec,cubic kiloparsec
http://www.wurvoc.org/vocabularies/om-1.8/volumetric_flow_rate-dimension,volumetric flow rate dimension
http://www.wurvoc.org/vocabularies/om-1.8/microcoulomb,microcoulomb
http://www.wurvoc.org/vocabularies/om-1.8/kiloampere,kiloampere
http://www.wurvoc.org/vocabularies/om-1.8/square_metre_hertz,square metre hertz
http://www.wurvoc.org/vocabularies/om-1.8/Phenomenon,phenomenon
http://www.wurvoc.org/vocabularies/om-1.8/teralitre,teralitre
http://www.wurvoc.org/vocabularies/om-1.8/gigacoulomb,gigacoulomb
http://www.wurvoc.org/vocabularies/om-1.8/Donor_number_density,donor number density
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_megalitre,gram per megalitre
http://www.wurvoc.org/vocabularies/om-1.8/gram_per_square_metre_centimetre,gram per square metre centimetre
http://www.wurvoc.org/vocabularies/om-1.8/Ion_cyclotron_circular_frequency,ion cyclotron circular frequency
http://www.w3.org/ns/ssn/isProxyFor,is proxy for
http://www.wurvoc.org/vocabularies/om-1.8/foot_poundal,foot poundal
http://www.wurvoc.org/vocabularies/om-1.8/centimole_per_metre,centimole per metre
http://www.wurvoc.org/vocabularies/om-1.8/degree_Celsius_per_hour,degree Celsius per hour
http://w3id.org/saref#Function,Function
http://www.wurvoc.org/vocabularies/om-1.8/_1357_77_on_the_Kelvin_scale,1357.77 on the Kelvin scale
http://www.wurvoc.org/vocabularies/om-1.8/farad,farad
http://www.wurvoc.org/vocabularies/om-1.8/femtowatt,femtowatt
http://www.wurvoc.org/vocabularies/om-1.8/Avoirdupois_system_of_units,Avoirdupois system of units
http://www.wurvoc.org/vocabularies/om-1.8/kilo,kilo
http://www.wurvoc.org/vocabularies/om-1.8/phenomenon,phenomenon
http://www.w3.org/ns/td#interaction,interaction
http://www.wurvoc.org/vocabularies/om-1.8/space_and_time,space and time
http://www.wurvoc.org/vocabularies/om-1.8/rod-US,rod (US)
http://www.wurvoc.org/vocabularies/om-1.8/gigacandela,gigacandela
http://www.wurvoc.org/vocabularies/om-1.8/Starch_mass_fraction,starch mass fraction
http://www.wurvoc.org/vocabularies/om-1.8/gigahenry,gigahenry
http://www.wurvoc.org/vocabularies/om-1.8/_1064_18_on_the_Celsius_scale,1064.18 on the Celsius scale
http://www.wurvoc.org/vocabularies/om-1.8/newton_per_metre,newton per metre
http://www.wurvoc.org/vocabularies/om-1.8/yard-international,yard (internationa)
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_decimetre,mole per decimetre
http://www.wurvoc.org/vocabularies/om-1.8/plasma_physics,plasma physics
http://www.wurvoc.org/vocabularies/om-1.8/femtocandela,femtocandela
http://www.wurvoc.org/vocabularies/om-1.8/milligram_per_hectogram,milligram per hectogram
http://www.wurvoc.org/vocabularies/om-1.8/micromole_per_second-time_gram,micromole per second gram
http://www.wurvoc.org/vocabularies/om-1.8/Space_coordinate,space coordinate
http://www.wurvoc.org/vocabularies/om-1.8/Acceptor_ionization_energy,acceptor ionization energy
http://w3id.org/saref#IlluminanceUnit,Illuminance unit
http://www.wurvoc.org/vocabularies/om-1.8/Normal_stress,normal stress
http://www.wurvoc.org/vocabularies/om-1.8/attomole_per_metre,attomole per metre
http://www.wurvoc.org/vocabularies/om-1.8/decibecquerel,decibecquerel
http://www.wurvoc.org/vocabularies/om-1.8/definition_relative_to,definition relative to
http://www.wurvoc.org/vocabularies/om-1.8/nanoradian,nanoradian
http://www.wurvoc.org/vocabularies/om-1.8/Point,point
http://www.wurvoc.org/vocabularies/om-1.8/uses_application_area,uses application area
http://www.wurvoc.org/vocabularies/om-1.8/information_capacity_of_one_binary_digit,information capacity of one binary digit
http://w3id.org/saref#Lighting,Lighting
http://www.wurvoc.org/vocabularies/om-1.8/Fourier_number_for_mass_transfer,Fourier number for mass transfer
http://www.wurvoc.org/vocabularies/om-1.8/Magnetic_pressure_ratio,magnetic pressure ratio
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_megasecond-time_squared,metre per megasecond squared
http://www.wurvoc.org/vocabularies/om-1.8/microgram_per_square_metre_second-time,microgram per square metre second
http://www.wurvoc.org/vocabularies/om-1.8/ton-short,ton (short)
https://w3id.org/seas/value,value
http://www.wurvoc.org/vocabularies/om-1.8/milliradian,milliradian
http://www.wurvoc.org/vocabularies/om-1.8/Total_number_leaves,total number leaves
http://w3id.org/saref#PowerUnit,Power unit
http://www.wurvoc.org/vocabularies/om-1.8/metre_per_yottasecond-time,metre per yottasecond
http://www.wurvoc.org/vocabularies/om-1.8/Angular_speed,angular speed
http://www.wurvoc.org/vocabularies/om-1.8/microgram_per_cubic_centimetre,microgram per cubic centimetre
http://www.wurvoc.org/vocabularies/om-1.8/kilonewton,kilonewton
http://www.wurvoc.org/vocabularies/om-1.8/joule_per_square_metre_day,joule per square metre day
http://www.wurvoc.org/vocabularies/om-1.8/Molar_volume,molar volume
http://www.wurvoc.org/vocabularies/om-1.8/attocoulomb,attocoulomb
http://www.wurvoc.org/vocabularies/om-1.8/Density_parameter_for_radiation,density parameter for radiation
http://www.wurvoc.org/vocabularies/om-1.8/mole_per_centimetre,mole per centimetre
http://www.wurvoc.org/vocabularies/om-1.8/shannon,shannon
http://www.wurvoc.org/vocabularies/om-1.8/Galactic_cylindrical_polar_angle_coordinate,galactic cylindrical polar angle coordinate
http://www.wurvoc.org/vocabularies/om-1.8/zettacandela,zettacandela
http://www.wurvoc.org/vocabularies/om-1.8/gal,gal
http://www.wurvoc.org/vocabularies/om-1.8/microweber,microweber
http://www.wurvoc.org/vocabularies/om-1.8/Enthalpy,enthalpy
http://www.wurvoc.org/vocabularies/om-1.8/abvolt,abvolt
